id;time
573;59575639
574;60538837
575;55868540
576;65760038
577;63983184
578;58491690
579;55666747
580;61340375
581;58213291
582;55359253
583;65764974
584;64916205
585;137303827
586;118751882
587;62723668
588;57703031
589;53919877
590;56343525
591;65198237
592;61554486
593;56569342
594;61731205
595;64423537
596;52042934
597;50601039
598;57187009
599;62764603
600;49453248
601;49470614
602;52666130
603;54282257
604;52436990
605;48352728
606;49609559
607;54406214
608;50740764
609;49768254
610;49213948
611;48154778
612;52331591
613;54776809
614;48367392
615;49966232
616;60902306
617;53655841
618;54024945
619;49359250
620;49058471
621;53196200
622;54966481
623;47455336
624;49026753
625;50526223
626;49225286
627;53466176
628;49080297
629;48576403
630;50121204
631;48888965
632;97874291
633;58201276
634;54686860
635;69593083
636;52897955
637;52062306
638;50354281
639;53330648
640;52293998
641;47699994
642;51577145
643;54782681
644;54923997
645;46940371
646;50618470
647;55077193
648;53826093
649;62963808
650;46647898
651;48281543
652;50478092
653;51294545
654;54778511
655;50917747
656;51270361
657;55634960
658;52709953
659;53393916
660;48547994
661;53439968
662;52555668
663;49919175
664;49315973
665;62550783
666;52323854
667;48073218
668;49239764
669;49503488
670;55003117
671;53830203
672;49093148
673;52794745
674;52122612
675;55104854
676;48326875
677;47592762
678;52462183
679;52465378
680;47493318
681;47309440
682;63111563
683;53633320
684;50059374
685;47280291
686;51590908
687;53003384
688;54163082
689;50621574
690;48107120
691;52953850
692;57479842
693;52635631
694;47657110
695;48140817
696;48165128
697;52442709
698;61717426
699;47086753
700;49067033
701;55427879
702;56540461
703;51152394
704;48046815
705;49169946
706;53486721
707;51790180
708;49300186
709;49783030
710;51130278
711;53359252
712;47804747
713;47123431
714;48671292
715;62385675
716;50756739
717;48410688
718;47978622
719;50195528
720;53351241
721;52448987
722;49491809
723;46719851
724;47356113
725;60444679
726;53337867
727;47957801
728;48065974
729;50254065
730;52347805
731;62544194
732;47473170
733;46248689
734;52244643
735;52551776
736;93962255
737;51582310
738;51983944
739;54274937
740;53682268
741;46663130
742;51126144
743;51897840
744;53952299
745;50812403
746;47690337
747;55636300
748;52852283
749;49514756
750;48815705
751;49540657
752;49366563
753;53309291
754;53839674
755;49598308
756;47601878
757;49702714
758;51577532
759;50472737
760;48835512
761;48417242
762;49538901
763;61634343
764;56882909
765;46753575
766;48136709
767;48415794
768;51492244
769;54139383
770;48485338
771;49790805
772;49330309
773;52492867
774;55385824
775;47354691
776;47942063
777;50969701
778;54420653
779;52863284
780;56320594
781;49977385
782;54504427
783;53435849
784;52523561
785;47305579
786;50184828
787;49422845
788;52990244
789;48035739
790;47461610
791;49371818
792;51545739
793;54839016
794;49402942
795;50610405
796;61693935
797;54625226
798;51340690
799;48915034
800;48375882
801;51090737
802;54798204
803;48650122
804;49850004
805;48650245
806;62251727
807;52602056
808;49677839
809;47009476
810;47070404
811;55560556
812;62058432
813;50537089
814;50365776
815;49649215
816;52179733
817;50221469
818;48673524
819;51498266
820;51359322
821;52769340
822;48594712
823;49181516
824;50620278
825;52181934
826;52051997
827;49884901
828;47597447
829;60037929
830;52449112
831;53949884
832;48935586
833;46582183
834;50301679
835;51690036
836;53532583
837;47717251
838;46577189
839;53628349
840;53469261
841;51881719
842;48268504
843;47618884
844;49753626
845;62372852
846;53489444
847;49897696
848;46585042
849;50585201
850;74419521
851;54280590
852;54416962
853;49176953
854;49193817
855;56093339
856;55026911
857;49728073
858;48042534
859;49579842
860;50718403
861;64867900
862;64198512
863;48632292
864;50609259
865;53910710
866;51278465
867;46978332
868;50260388
869;51886679
870;52741920
871;50047521
872;47482567
873;54074490
874;50988574
875;52536225
876;51585987
877;55654099
878;48555173
879;53822184
880;51715176
881;50212686
882;52040395
883;53190525
884;51641906
885;53916646
886;48557199
887;47675598
888;48405767
889;52866127
890;53399107
891;57571223
892;48435683
893;48532944
894;62455748
895;50978140
896;49591597
897;53203587
898;53583349
899;54623805
900;48082580
901;50016567
902;57679799
903;62663608
904;50165994
905;45992442
906;52286173
907;50567394
908;51811246
909;47856763
910;57336178
911;53507044
912;52541455
913;48855306
914;48364105
915;51872518
916;53244748
917;101326579
918;49861824
919;81619721
920;54059873
921;48122325
922;50907461
923;48460937
924;50273236
925;54843321
926;57765863
927;48040025
928;48627694
929;50357406
930;53088247
931;49014432
932;55480634
933;52103303
934;54392505
935;49585970
936;48772068
937;50179302
938;55892501
939;52341991
940;58026750
941;49281964
942;61793812
943;53333919
944;51750300
945;46571270
946;47896758
947;51934027
948;52593891
949;51856803
950;48291008
951;49609046
952;52185544
953;54686613
954;46522853
955;46449200
956;48019019
957;51322675
958;63200901
959;48231152
960;47896766
961;49327082
962;54187905
963;51153090
964;49033621
965;49431890
966;47883031
967;54116578
968;53581135
969;47888419
970;47008209
971;51082039
972;50266495
973;55646856
974;55740249
975;50679231
976;49792779
977;53420027
978;54337117
979;47474942
980;50158851
981;52039961
982;56120888
983;49497518
984;49104298
985;50267580
986;51475750
987;52878172
988;51718297
989;49751814
990;57332761
991;51253498
992;52559844
993;50749195
994;48729926
995;93455648
996;49899795
997;48525078
998;50671973
999;52527529
